Date,Medio,Program,Schedule,Original Title,Duration,Ordered Qty,Insertion,Confidence,Status
2025-12-16,TVN,CORAZON DE MADRE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-16,TVN,LA NOVIA DE ESTAMBUL,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-16,TVN,NUEVO RICO NUEVO POBRE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-17,MEDCOM,TELEMETRO REPORTA ESTELAR,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-17,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-17,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-17,TVN,CORAZON DE MADRE,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-17,TVN,NUEVO RICO NUEVO POBRE,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-17,TVN,LA NOVIA DE ESTAMBUL,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-17,TVN,NUEVO RICO NUEVO POBRE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-18,MEDCOM,TELEMETRO REPORTA ESTELAR,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-18,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-18,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-18,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,35,1,Exceeded Order Qty
2025-12-18,TVN,NUEVO RICO NUEVO POBRE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-19,TVN,LA NOVIA DE ESTAMBUL,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-22,MEDCOM,ALMA SALVAJE,NOCTURNO,6:00 PM - 11:00 PM,35,2,Exceeded Order Qty
2025-12-22,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,35,2,Exceeded Order Qty
2025-12-22,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-22,TVN,LA NOVIA DE ESTAMBUL,NOCTURNO,6:00 PM - 11:00 PM,35,1,Exceeded Order Qty
2025-12-23,MEDCOM,LA ROSA DE GUADALUPE,TARDE,1:00 PM - 5:00 PM,10,2,Exceeded Order Qty
2025-12-23,MEDCOM,TELEMETRO REPORTA MATUTIN,MANANA,6:00 AM - 11:30 AM,10,1,Exceeded Order Qty
2025-12-23,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,10,2,Exceeded Order Qty
2025-12-23,TVN,CORAZON DE MADRE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-23,TVN,CONTIGO SI POR SIEMPRE,TARDE,1:00 PM - 5:00 PM,10,1,Exceeded Order Qty
2025-12-23,TVN,SUENOS ROBADOS,TARDE,1:00 PM - 5:00 PM,10,1,Exceeded Order Qty
2025-12-23,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,10,3,Exceeded Order Qty
2025-12-24,MEDCOM,TELEMETRO REPORTA MATUTIN,MANANA,6:00 AM - 11:30 AM,10,2,No Matching Budget
2025-12-24,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,10,2,No Matching Budget
2025-12-24,TVN,TVN NOTICIAS A M,MANANA,6:00 AM - 11:30 AM,10,2,No Matching Budget
2025-12-24,TVN,AMOR AMARGO,TARDE,1:00 PM - 5:00 PM,10,1,No Matching Budget
2025-12-24,TVN,CONTIGO SI POR SIEMPRE,TARDE,1:00 PM - 5:00 PM,10,1,No Matching Budget
2025-12-24,TVN,SUENOS ROBADOS,TARDE,1:00 PM - 5:00 PM,10,1,No Matching Budget
2025-12-24,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,10,2,No Matching Budget
2025-12-26,MEDCOM,LA ROSA DE GUADALUPE,TARDE,1:00 PM - 5:00 PM,10,1,Exceeded Order Qty
2025-12-26,MEDCOM,MI PECADO,TARDE,1:00 PM - 5:00 PM,10,1,Exceeded Order Qty
2025-12-26,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,10,2,Exceeded Order Qty
2025-12-26,TVN,NUEVO RICO NUEVO POBRE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-29,MEDCOM,MI PECADO,TARDE,1:00 PM - 5:00 PM,10,1,Exceeded Order Qty
2025-12-29,MEDCOM,UNA VIDA PERFECTA,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-29,MEDCOM,TELEMETRO REPORTA ESTELAR,NOCTURNO,6:00 PM - 11:00 PM,10,2,Exceeded Order Qty
2025-12-29,TVN,CONTIGO SI POR SIEMPRE,TARDE,1:00 PM - 5:00 PM,10,1,Exceeded Order Qty
2025-12-29,TVN,SUENOS ROBADOS,TARDE,1:00 PM - 5:00 PM,10,1,Exceeded Order Qty
2025-12-29,TVN,NUEVO RICO NUEVO POBRE,NOCTURNO,6:00 PM - 11:00 PM,10,1,Exceeded Order Qty
2025-12-30,MEDCOM,MI PECADO,TARDE,1:00 PM - 5:00 PM,10,1,Exceeded Order Qty
2025-12-30,MEDCOM,TELEMETRO REPORTA ESTELAR,NOCTURNO,6:00 PM - 11:00 PM,10,2,Exceeded Order Qty

Date,Medio,Original Title,Franja,Time Range,Duration,Insertions,Reason
2025-12-04,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-04,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-04,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,55,1,Non-Standard Duration
2025-12-04,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,140,1,Non-Standard Duration
2025-12-04,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,280,1,Non-Standard Duration
2025-12-05,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-05,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-05,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,8,1,Non-Standard Duration
2025-12-05,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-05,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,250,1,Non-Standard Duration
2025-12-10,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,3,Non-Standard Duration
2025-12-10,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,2,Non-Standard Duration
2025-12-10,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-10,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-10,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,140,1,Non-Standard Duration
2025-12-10,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,195,1,Non-Standard Duration
2025-12-11,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-11,MEDCOM,LA ROSA DE GUADALUPE,TARDE,1:00 PM - 5:00 PM,7,2,Non-Standard Duration
2025-12-11,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-11,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-11,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-11,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-11,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-12,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-12,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,105,1,Non-Standard Duration
2025-12-12,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,115,1,Non-Standard Duration
2025-12-12,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,2,Non-Standard Duration
2025-12-12,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-12,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-12,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-12,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,180,1,Non-Standard Duration
2025-12-12,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,170,1,Non-Standard Duration
2025-12-12,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,2,Non-Standard Duration
2025-12-15,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,8,1,Non-Standard Duration
2025-12-15,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-15,MEDCOM,LA ROSA DE GUADALUPE,TARDE,1:00 PM - 5:00 PM,7,1,Non-Standard Duration
2025-12-15,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-15,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-15,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,195,2,Non-Standard Duration
2025-12-15,TVN,TVN NOTICIAS EDICION MEDIO DIA,TARDE,1:00 PM - 5:00 PM,30,1,Non-Standard Duration
2025-12-16,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-16,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,140,1,Non-Standard Duration
2025-12-16,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,2,Non-Standard Duration
2025-12-16,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-16,TVN,TVN NOTICIAS EDICION MEDIO DIA,TARDE,1:00 PM - 5:00 PM,30,1,Non-Standard Duration
2025-12-17,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,8,2,Non-Standard Duration
2025-12-17,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,175,1,Non-Standard Duration
2025-12-17,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,195,1,Non-Standard Duration
2025-12-17,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-18,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-18,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,180,1,Non-Standard Duration
2025-12-18,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,160,1,Non-Standard Duration
2025-12-18,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,2,Non-Standard Duration
2025-12-18,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,3,Non-Standard Duration
2025-12-19,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,8,1,Non-Standard Duration
2025-12-19,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-19,MEDCOM,GORDITO DEL ZODIACO,TARDE,1:00 PM - 5:00 PM,7,1,Non-Standard Duration
2025-12-19,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,9,2,Non-Standard Duration
2025-12-19,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,3,Non-Standard Duration
2025-12-19,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,140,2,Non-Standard Duration
2025-12-19,TVN,JELOU-R,MADRUDAGA,N/A,7,1,Non-Standard Duration
2025-12-19,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,2,Non-Standard Duration
2025-12-19,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-22,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,8,1,Non-Standard Duration
2025-12-22,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,9,2,Non-Standard Duration
2025-12-22,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,2,Non-Standard Duration
2025-12-22,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,175,1,Non-Standard Duration
2025-12-22,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,160,1,Non-Standard Duration
2025-12-22,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,4,Non-Standard Duration
2025-12-23,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,8,2,Non-Standard Duration
2025-12-23,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-23,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,105,1,Non-Standard Duration
2025-12-23,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,115,1,Non-Standard Duration
2025-12-23,MEDCOM,TELEMETRO REP.1RA.EDICION,TARDE,1:00 PM - 5:00 PM,7,1,Non-Standard Duration
2025-12-23,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,2,Non-Standard Duration
2025-12-23,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-23,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,9,2,Non-Standard Duration
2025-12-23,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,3,Non-Standard Duration
2025-12-23,TVN,JELOU-R,MADRUDAGA,N/A,7,2,Non-Standard Duration
2025-12-24,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,8,2,Non-Standard Duration
2025-12-26,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-26,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,9,1,Non-Standard Duration
2025-12-26,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-26,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-26,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-29,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,8,3,Non-Standard Duration
2025-12-29,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-29,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,9,1,Non-Standard Duration
2025-12-29,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-29,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,2,Non-Standard Duration
2025-12-29,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,175,1,Non-Standard Duration
2025-12-29,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,195,1,Non-Standard Duration
2025-12-29,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,2,Non-Standard Duration
2025-12-29,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-30,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,3,Non-Standard Duration
2025-12-30,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,140,1,Non-Standard Duration
2025-12-30,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,190,1,Non-Standard Duration
2025-12-30,MEDCOM,MI PECADO,TARDE,1:00 PM - 5:00 PM,7,1,Non-Standard Duration
2025-12-30,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,2,Non-Standard Duration
2025-12-30,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,9,1,Non-Standard Duration
2025-12-30,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,2,Non-Standard Duration
2025-12-30,TVN,JELOU-R,MADRUDAGA,N/A,7,2,Non-Standard Duration
2025-12-30,TVN,JELOU,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
2025-12-31,MEDCOM,TU MANANA,MANANA,6:00 AM - 11:30 AM,7,1,Non-Standard Duration
